stock_no,name,currency,volume,close
683,KERRY PPT,HKD,646000,25.05
684,ALLAN INT'L,HKD,12000,1.54
685,MEDIA CHINESE,HKD,400000,0.44
686,PANDA GREEN,HKD,902000,0.194
687,TYSAN HOLDINGS,HKD,2730000,0.99
688,CHINA OVERSEAS,HKD,10862400,30.7
689,EPI (HOLDINGS),HKD,675987,0.086
690,UNI-BIO GROUP,HKD,7529500,0.164
691,SHANSHUI CEMENT,HKD,694000,3.06
693,TAN CHONG INT'L,HKD,0,2.13
694,BEIJING AIRPORT,HKD,5529035,7.53
695,DONGWU CEMENT,HKD,20000,1.59
696,TRAVELSKY TECH,HKD,916515,19.08
697,SHOUGANG INT'L,HKD,5610000,0.385
698,TONGDA GROUP,HKD,72310000,0.98
699,CAR INC,HKD,1351000,5.25
700,TENCENT,HKD,13991006,382.4
701,CNT GROUP,HKD,124000,0.375
702,SINO OIL &amp; GAS,HKD,7681000,0.186
703,FUTURE BRIGHT,HKD,343800,0.325
704,HUSCOKE HLDGS,HKD,1020977,0.105
705,DINGHE MINING,HKD,0,
706,BEAUTI C HOLD,HKD,300000,0.016
707,ATV HOLDINGS,HKD,32624000,0.117
708,EVERG HEALTH,HKD,760000,7.84
709,GIORDANO INT'L,HKD,854000,2.37
710,BOE VARITRONIX,HKD,493000,2.62
711,ASIA ALLIED INF,HKD,586000,0.7
712,COMTEC SOLAR,HKD,372500,0.118
713,WORLD HOUSEWARE,HKD,70000,0.415
715,CHINA OCEANWIDE,HKD,1212000,0.255
716,SINGAMAS CONT,HKD,6066000,0.88
717,EMPEROR CAPITAL,HKD,3762000,0.194
718,TAI UNITED HOLD,HKD,605000,0.184
719,SHANDONG XINHUA,HKD,1108000,3.88
720,AUTO ITALIA,HKD,5625000,0.235
721,C FIN INT INV,HKD,2220000,0.107
722,UMP,HKD,0,1.38
723,RELIANCE GLO HL,HKD,0,
724,RUIXIN INT'L,HKD,355000,0.055
725,PERENNIAL INT'L,HKD,0,0.63
726,DIT GROUP,HKD,7900000,0.139
727,CROWNICORP,HKD,562000,0.232
728,CHINA TELECOM,HKD,34427452,3.2
729,FDG EVEHICLES,HKD,3911500,0.23
730,SHOUGANG GRAND,HKD,326000,0.137
731,SAMSON PAPER,HKD,110000,0.45
732,TRULY INT'L,HKD,19022000,1.27
733,HOPEFLUENT,HKD,254000,1.65
736,CHINA PPT INV,HKD,11970600,0.022
737,BAY AREA DEV,HKD,503500,3.78
738,LE SAUNDA,HKD,126000,0.62
743,ASIA CEMENT CH,HKD,1015000,11.94
745,CN CULTURE GP,HKD,3515000,0.014
746,L &amp; M CHEMICAL,HKD,78000,3.5
747,SHENYANG PUBLIC,HKD,54000,0.239
750,SINGYES SOLAR,HKD,2843743,0.84
751,SKYWORTH GROUP,HKD,11494000,2.32
752,PICO FAR EAST,HKD,54000,2.39
753,AIR CHINA,HKD,24164800,8.26
754,HOPSON DEV HOLD,HKD,1086000,8.04
755,SHANGHAI ZENDAI,HKD,520000,0.045
756,SUMMI,HKD,1700000,0.173
757,SOLARGIGA,HKD,64111,0.081
758,MACROLINK CAP,HKD,302000,0.49
759,CEC INT'L HOLD,HKD,290000,0.46
760,TALENT PPT GP,HKD,660000,0.031
762,CHINA UNICOM,HKD,20052632,7.32
763,ZTE,HKD,12033386,24.4
764,ETERNITY INV,HKD,308033,0.15
765,PERFECTECH INTL,HKD,0,0.86
766,SINO PROSPER GP,HKD,2355000,0.049
767,APSR INV,HKD,1928750,0.059
768,UBA INVESTMENTS,HKD,0,0.053
769,CHINA RAREEARTH,HKD,7026000,0.4
770,SHANGHAI GROWTH,USD,8000,0.61
771,AUTOMATED SYS,HKD,1304800,0.99
772,CHINA LIT,HKD,5085241,34.25
775,CKLIFE SCIENCES,HKD,21873354,0.9
776,IMPERIUM GP,HKD,0,1.25
777,NETDRAGON,HKD,988026,18.9
778,FORTUNE REIT,HKD,1024576,9.08
780,TONGCHENG-ELONG,HKD,14816729,13.72
784,LING YUI,HKD,1170000,2.11
787,GLOBAL BRANDS,HKD,674800,0.67
788,CHINA TOWER,HKD,205082241,1.72
789,ARTINI HLDG,HKD,15140000,0.035
794,COME SURE GROUP,HKD,0,0.6
797,7ROAD,HKD,2704000,2.75
798,CEOVU,HKD,1238524,0.5
799,IGG,HKD,11714940,5.93
800,A8 NEW MEDIA,HKD,26000,0.167
801,GOLDEN MEDITECH,HKD,248000,0.84
802,CHINA E-WALLET,HKD,0,0.115
803,PROSPERITY INTL,HKD,520000,0.11
804,PINESTONE,HKD,20000,0.147
806,VALUE PARTNERS,HKD,2882684,4.89
807,SIICENVIRONMENT,HKD,146000,1.54
808,PROSPERITY REIT,HKD,376000,3.07
809,GLOBAL BIO-CHEM,HKD,600000,0.146
810,CH INTERNET INV,HKD,354000,0.132
811,XINHUA WINSHARE,HKD,768000,5.9
812,SWSI,HKD,51424000,0.29
813,SHIMAO PROPERTY,HKD,4476665,30.95
814,JINGKELONG,HKD,108000,1.43
815,CHI SILVER GP,HKD,4958000,0.82
816,HUADIAN FUXIN,HKD,5696000,1.61
817,CHINA JINMAO,HKD,21664912,6.2
818,HI SUN TECH,HKD,705000,1.28
819,TIANNENG POWER,HKD,4146000,6.16
820,HSBCDRAGON FUND,HKD,102656,11.26
821,VC HOLDINGS,HKD,912000,0.34
822,KA SHUI INT'L,HKD,348000,0.37
823,LINK REIT-100,HKD,5589448,82.3
825,NWDS CHINA,HKD,616000,1.39
826,TIANGONG INT'L,HKD,2870000,3.11
827,KO YO GROUP,HKD,1120000,0.165
828,DYNASTY WINES,HKD,804000,0.33
829,SHENGUAN HLDGS,HKD,786000,0.29
830,CSC DEVELOPMENT,HKD,292000,0.72
831,CR ASIA,HKD,358000,3.43
832,CENTRAL CHINA,HKD,3290280,4.8
833,ALLTRONICS,HKD,206000,0.45
834,KANGDA FOOD,HKD,12000,0.64
836,CHINA RES POWER,HKD,7705063,11.0
837,CARPENTER TAN,HKD,423900,5.82
838,EVA HOLDINGS,HKD,786000,0.58
839,CHINA EDU GROUP,HKD,2433000,10.16
840,TIANYE WATER,HKD,0,0.36
841,CASSAVA RES,HKD,260000,0.29
842,LEOCH INT'L,HKD,368000,0.58
844,GREATIME INTL,HKD,0,0.64
845,GLORIOUS PPT H,HKD,82000,0.21
846,MINGFA GROUP,HKD,0,
848,MAOYE INT'L,HKD,4099000,0.54
850,TOURONG CHANGFU,HKD,0,
851,SHENG YUAN HLDG,HKD,740000,0.096
852,STRONG PETRO,HKD,4196000,0.36
853,MICROPORT,HKD,4408616,9.12
854,WILLAS-ARRAY,HKD,0,2.6
855,CHINA WATER,HKD,1773180,5.86
856,VSTECS,HKD,1574000,3.98
857,PETROCHINA,HKD,61367168,3.93
858,EXTRAWELL PHAR,HKD,0,0.071
859,ZHONGCHANG INTL,HKD,20000,0.38
860,WE SOLUTIONS,HKD,22624000,0.54
861,DC HOLDINGS,HKD,2143250,4.05
862,VISION VALUES,HKD,0,0.199
863,BC TECH GROUP,HKD,78000,8.0
864,WING LEE PPT,HKD,332000,0.55
865,JIANDE INT'L,HKD,14000,0.185
867,CMS,HKD,2833987,11.12
868,XINYI GLASS,HKD,5504170,10.34
869,PLAYMATES TOYS,HKD,775250,0.43
871,CH DREDG ENV,HKD,113000,0.07
872,TUS INTL,HKD,10000,0.23
874,BAIYUNSHAN PH,HKD,3642584,26.75
875,CHINA FIN INV,HKD,58000,0.96
876,KAISA HEALTH,HKD,3340000,0.208
877,O-NET TECH GP,HKD,1164000,4.08
878,SOUNDWILL HOLD,HKD,42500,9.9
880,SJM HOLDINGS,HKD,18923652,9.32
881,ZHONGSHENG HLDG,HKD,1426440,31.75
882,TIANJIN DEV,HKD,110000,2.32
883,CNOOC,HKD,40154251,12.98
884,CIFI HOLD GP,HKD,27967193,6.84
885,RENTIAN TECH,HKD,13580000,0.013
886,SILVER BASE,HKD,1932337,0.2
887,EMPEROR WATCH&amp;J,HKD,6320000,0.154
888,BISON FINANCE,HKD,0,1.03
889,DATRONIX HOLD,HKD,36000,0.82
890,REP ITALY B2023,USD,0,0.0
891,TRINITY,HKD,228000,0.226
893,CHINAVTM MINING,HKD,108000,0.173
894,MAN YUE TECH,HKD,62000,0.47
895,DONGJIANG ENV,HKD,380300,5.84
896,HANISON,HKD,135222,1.13
897,WAI YUEN TONG,HKD,56862,0.315
898,MULTIFIELD INTL,HKD,0,0.355
899,ASIA RESOURCES,HKD,370000,0.056
900,AEON CREDIT,HKD,107272,6.19
901,EAGLERIDE INV,HKD,60000,0.053
902,HUANENG POWER,HKD,30442338,3.96
904,CHINA GREEN,HKD,56540,0.139
905,GLOBAL M CAP,HKD,0,0.09
906,COFCO PACKAGING,HKD,1306000,3.32
907,ELEGANCEOPTICAL,HKD,270060,0.164
908,ZHUHAI H INV,HKD,460000,1.2
910,CHINA SANDI,HKD,218300,0.61
911,QIANHAI HEALTH,HKD,630000,0.194
912,SUGA INT'L,HKD,26000,1.73
913,UNITY INV HOLD,HKD,33265000,0.038
914,CONCH CEMENT,HKD,12388324,60.95
915,DAOHE GLOBAL,HKD,0,0.178
916,CHINA LONGYUAN,HKD,8569000,5.05
918,STATE EN ASSETS,HKD,0,
919,MODERN BEAUTY,HKD,236000,0.135
921,HISENSE HA,HKD,4262600,9.22
922,ANXIANYUAN CH,HKD,14570000,0.158
923,IWS,HKD,802000,0.05
924,KHOON GROUP,HKD,24000,0.53
925,BJ PROPERTIES,HKD,1440000,0.209
926,BESUNYEN,HKD,3672000,0.345
927,FUJIKON IND,HKD,32000,1.15
928,LIFE HEALTHCARE,HKD,10380000,0.042
929,IPE GROUP,HKD,360000,0.79
931,CHINA LNG,HKD,2573000,0.52
932,SHUNTEN INTL,HKD,1036000,0.335
933,BRIGHTOIL,HKD,0,
934,SINOPEC KANTONS,HKD,6524000,3.29
935,DRAGON CROWN,HKD,0,0.62
936,EAGLE LEGEND,HKD,700000,0.66
938,MAN SANG INT'L,HKD,0,0.45
939,CCB,HKD,239292513,6.8
940,C ANIMAL HEALTH,HKD,0,
941,CHINA MOBILE,HKD,10028671,65.35
943,EFORCE HOLDINGS,HKD,3952000,0.15
945,MANULIFE-S,HKD,16237,157.3
947,MOBI DEV,HKD,4083100,1.15
948,ALPHA PRO HLDGS,HKD,774375,1.4
950,LEE'S PHARM,HKD,712000,4.56
951,CHAOWEI POWER,HKD,338000,2.86
952,TONGHAI FIN,HKD,360000,0.405
953,SHAW BROTHERS,HKD,1118000,0.181
954,CHANGMAO BIO,HKD,300000,0.86
956,CHINA SUNTIEN,HKD,3060000,2.26
958,HN RENEWABLES,HKD,23931600,3.03
959,CENTURY ENT INT,HKD,413500,0.082
960,LONGFOR GROUP,HKD,2671404,37.1
966,CHINA TAIPING,HKD,11762022,20.2
967,SOUND GLOBAL,HKD,0,
968,XINYI SOLAR,HKD,22688135,5.74
969,HUA LIEN INT'L,HKD,100000,0.076
970,SPARKLE ROLL,HKD,1936000,0.248
973,L'OCCITANE,HKD,311456,18.02
974,SKL,HKD,5000,1.27
975,MONGOL MINING,HKD,35200,0.66
976,CHIHO ENV,HKD,1164000,0.38
978,CHI MER LAND,HKD,2386000,1.24
979,GREEN ENERGY GP,HKD,551750,0.3
980,LIANHUA,HKD,169000,1.34
981,SMIC,HKD,113010310,12.7
982,HJ CAPITAL INTL,HKD,18300000,0.245
983,SOCAM DEV,HKD,256318,2.53
984,AEON STORES,HKD,28500,3.25
985,CST GROUP,HKD,2331520,0.024
986,CH ENV ENERGY,HKD,1033000,0.58
987,CH RENEW EN INV,HKD,363249,0.165
988,SILKROAD LOG,HKD,1821000,0.029
989,GROUND INTL DEV,HKD,1085000,0.078
990,THEME INT'L,HKD,1000000,0.106
991,DATANG POWER,HKD,3574000,1.52
992,LENOVO GROUP,HKD,26783371,5.37
993,HUARONG INT FIN,HKD,1313250,0.234
994,CT VISION,HKD,164000,1.06
995,ANHUIEXPRESSWAY,HKD,1180000,4.7
996,CARNIVAL GROUP,HKD,75320000,0.016
997,CHINLINK INTL,HKD,5000,0.87
998,CITIC BANK,HKD,19369381,4.73
999,I.T,HKD,762571,2.01
1000,BEIJING MEDIA,HKD,7000,1.37
1001,HK SH ALLIANCE,HKD,0,0.47
1002,V.S. INT'L,HKD,506000,0.215
1003,HUANXI MEDIA,HKD,2070000,1.49
1004,C SMARTERENERGY,HKD,336000,0.295
1005,MATRIX HOLDINGS,HKD,0,3.58
1006,CHANGSHOUHUA,HKD,548000,2.97
1007,LONGHUI INTL,HKD,16705000,0.015
1008,BRILLIANT CIR,HKD,833,0.61
1009,INT'L ENT,HKD,48000,0.57
1010,PACRAY INT'L,HKD,202000,1.13
1011,NT PHARMA,HKD,14367500,0.166
1012,P ONTARIO B2024,CAD,0,0.0
1013,WAI CHUN GROUP,HKD,0,0.056
1019,CONVOY,HKD,0,
1020,CYBERNAUT INT'L,HKD,1484000,0.171
1021,MIDAS HLDGS-S,HKD,0,
1022,FEIYU,HKD,1500,0.176
1023,SITOY GROUP,HKD,169000,1.05
1025,KNT HOLDINGS,HKD,72000,0.37
1026,UNIVERSAL TECH,HKD,2500000,0.19
1027,CHINA JICHENG,HKD,300000,0.034
1028,C.BANNER,HKD,0,0.21
1029,IRC,HKD,6950000,0.12
1030,SEAZEN,HKD,17095000,9.64
1031,KINGSTON FIN,HKD,1192000,0.83
1033,SINOPEC SSC,HKD,16101000,0.9
1034,FULLWEALTH,HKD,8704000,0.305
1035,BBI LIFE SCI,HKD,1123500,2.47
1036,VANKE OVERSEAS,HKD,30000,3.93
1037,MAXNERVA TECH,HKD,38000,0.485
1038,CKI HOLDINGS,HKD,1288404,55.35
1039,FORTUNET E-COMM,HKD,1464000,0.415
1041,LAMTEX HLDGS,HKD,41500,0.119
1043,COSLIGHT TECH,HKD,1710000,1.21
1044,HENGAN INT'L,HKD,3625028,55.1
1045,APT SATELLITE,HKD,200000,2.95
1046,UNIVERSE ENT,HKD,0,0.33
1047,NGAI HING HONG,HKD,0,0.41
1049,CELESTIAL ASIA,HKD,234000,0.1
1050,KARRIE INT'L,HKD,750000,1.22
1051,G-RESOURCES,HKD,9804291,0.059
1052,YUEXIUTRANSPORT,HKD,1011235,6.94
1053,CHONGQING IRON,HKD,7464000,0.97
1055,CHINA SOUTH AIR,HKD,14176000,5.38
1057,ZHEJIANG SHIBAO,HKD,1053000,0.95
1058,GUANGDONG TANN,HKD,0,0.4
1059,KANTONE HOLDING,HKD,0,0.395
1060,ALI PICTURES,HKD,8025500,1.37
1061,ESSEX BIO-TECH,HKD,250000,6.36
1062,CDB INT'L INV,HKD,280000,0.133
1063,SUNCORP TECH,HKD,12480000,0.015
1064,ZHONG HUA INT'L,HKD,46695542,0.27
1065,TIANJIN CAPITAL,HKD,362000,2.92
1066,WEIGAO GROUP,HKD,6200000,9.16
1068,YURUN FOOD,HKD,1326000,0.83
1069,CA LOW-CARBON,HKD,5200000,0.011
1070,TCL ELECTRONICS,HKD,1914000,3.71
1071,HUADIAN POWER,HKD,3336000,2.95
1072,DONGFANG ELEC,HKD,2875000,4.89
1073,DA YU FIN,HKD,89900,0.455
1075,CAPINFO,HKD,102000,0.34
1076,IMPERIAL PAC,HKD,33100000,0.099
1079,PINE TECH,HKD,4596000,0.154
1080,SHENGLI PIPE,HKD,403500,0.091
1082,HK EDU INTL,HKD,5368000,0.85
1083,TOWNGAS CHINA,HKD,1611901,5.44
1084,GF HYDROCOLLOID,HKD,1590000,1.2
1085,HXTL,HKD,10000,2.25
1086,GOODBABY INTL,HKD,3776000,1.79
1087,INVESTECH HLDGS,HKD,73000,0.184
1088,CHINA SHENHUA,HKD,19570408,16.56
1089,LEYOU TECH H,HKD,2100000,2.39
1090,DA MING INT'L,HKD,2000,1.64
1091,CITIC DAMENG,HKD,2050000,0.375
1093,CSPC PHARMA,HKD,26343034,18.68
1094,C P PROCUREMENT,HKD,131200,0.23
1096,SINO ENERGY INT,HKD,968000,0.07
1097,I-CABLE COMM,HKD,387511,0.063
1098,ROAD KING INFRA,HKD,825000,15.58
1099,SINOPHARM,HKD,2399031,28.35
1100,MAINLAND HOLD,HKD,32000,0.97
1101,HUARONG ENERGY,HKD,403000,0.109
1102,ENVIRO ENERGY,HKD,123250,0.56
1103,DASHENG AGR FIN,HKD,1576000,0.013
1104,APAC RESOURCES,HKD,60000,1.02
1105,SING TAO,HKD,5800000,1.5
1106,MING LAM HLDGS,HKD,10880000,0.023
1107,MODERN LAND,HKD,3544000,1.21
1108,LUOYANG GLASS,HKD,4660000,3.02
1109,CHINA RES LAND,HKD,8027478,39.4
1110,KINGWORLD,HKD,572000,0.86
1111,CHONG HING BANK,HKD,23200,13.28
1112,H&amp;H INTL HLDG,HKD,1503300,33.75
1113,CK ASSET,HKD,3712586,55.95
1114,BRILLIANCE CHI,HKD,6430000,8.21
1115,TIBET WATER,HKD,3741000,0.51
1116,MAYER HOLDINGS,HKD,0,0.214
1117,CH MODERN D,HKD,6770464,1.12
1118,GOLIK HOLDINGS,HKD,0,0.6
1119,IDREAMSKY,HKD,1997620,4.5
1120,ARTS OPTICAL,HKD,0,1.65
1121,BAOFENGMODERN,HKD,290000,1.98
1122,QINGLING MOTORS,HKD,1056000,1.89
1123,CHINA-HK PHOTO,HKD,28000,0.198
1124,COASTAL GL,HKD,426000,0.103
1125,LAI FUNG HOLD,HKD,172622,10.02
1126,DREAM INT'L,HKD,14000,3.72
1127,LION ROCK GROUP,HKD,208000,1.19
1128,WYNN MACAU,HKD,24209370,20.1
1129,WATER INDUSTRY,HKD,100000,0.455
1130,CHINA ENV RES,HKD,10712010,0.086
1131,AGRITRADE RES,HKD,2219048,0.57
1132,ORANGE SKY G H,HKD,320000,0.33
1133,HARBIN ELECTRIC,HKD,2426000,2.3
1134,KELFRED,HKD,492000,0.92
1137,HKTV,HKD,2225000,3.46
1138,COSCO SHIP ENGY,HKD,15872908,3.86
1139,VICTORY GROUP,HKD,0,
1140,OP FINANCIAL,HKD,420000,1.5
1141,CMBC CAPITAL,HKD,4140000,0.144
1142,SIBERIAN MINING,HKD,1740400,0.116
1143,LINK-ASIA INTL,HKD,9328000,0.034
1145,COURAGE INV,HKD,275000,0.228
1146,CH OUTFITTERS,HKD,0,0.18
1148,POWER XINCHEN,HKD,957000,0.41
1150,MILAN STATION,HKD,0,0.069
1151,ELEC &amp; ELTEK,HKD,5500,13.0
1152,MOMENTUM FIN,HKD,724000,0.118
1155,CENTRON TELECOM,HKD,0,
1157,ZOOMLION,HKD,13762424,6.9
1158,NC HOTEL,HKD,9800,15.56
1159,STARLIGHT CUL,HKD,421000,1.63
1160,YOUTH CHAMP,HKD,200000,1.83
1161,WATER OASIS GP,HKD,494000,1.17
1164,CGN MINING,HKD,3575000,0.31
1165,SFCE,HKD,19046000,0.114
1166,SOLARTECH INT'L,HKD,0,0.054
1168,SINOLINK HOLD,HKD,7776000,0.435
1169,HAIER ELEC,HKD,3506665,25.0
1170,KINGMAKER,HKD,320000,0.95
1171,YANZHOU COAL,HKD,21542642,7.11
1172,MAGNUSCONCORDIA,HKD,4400000,0.112
1173,VEEKO INT'L,HKD,0,0.081
1175,FRESH EXP,HKD,494200,0.069
1176,ZHUGUANG HOLD,HKD,4010000,1.08
1177,SINO BIOPHARM,HKD,25553500,11.0
1178,HUIYIN HLDGS GP,HKD,52500,0.23
1180,PARADISE ENT,HKD,13000,0.8
1181,TANG PALACE,HKD,138000,1.22
1182,SUCCESS DRAGON,HKD,5310000,0.143
1183,MECOM POWER,HKD,102000,1.17
1184,S.A.S. DRAGON,HKD,62000,2.7
1185,CHINA ENERGINE,HKD,780000,0.185
1186,CHINA RAIL CONS,HKD,17083250,8.9
1188,HYBRID KINETIC,HKD,10826000,0.016
1189,ROSEDALE HOTEL,HKD,340000,0.28
1190,BOLINA,HKD,0,
1191,CHINA GEM HLDGS,HKD,1180000,0.06
1192,TITAN PETROCHEM,HKD,252500,0.05
1193,CHINA RES GAS,HKD,1230294,42.5
1194,BAY AREA GOLD,HKD,726000,0.05
1195,KINGWELL GROUP,HKD,19191111,0.085
1196,REALORD GROUP,HKD,612000,4.57
1198,ROYALE FURN,HKD,0,1.18
1199,COSCO SHIP PORT,HKD,1845170,6.5
1200,MIDLAND HOLDING,HKD,104000,1.13
1201,TESSON HOLDINGS,HKD,2742000,0.51
1202,CHENGDU PUTIAN,HKD,0,0.71
1203,GUANGNAN (HOLD),HKD,228000,0.8
1205,CITIC RESOURCES,HKD,3788000,0.49
1206,TECHNOVATOR,HKD,1462000,0.56
1207,SRE GROUP,HKD,10260000,0.061
1208,MMG,HKD,14690612,2.43
1210,CHRISTINE,HKD,0,0.285
1211,BYD COMPANY,HKD,4325621,39.35
1212,LIFESTYLE INT'L,HKD,624000,9.07
1213,MOBICON GROUP,HKD,0,1.0
1215,KAI YUAN HLDGS,HKD,320000,0.03
1216,ZYBANK,HKD,624000,1.21
1217,CH INNOVATION,HKD,1480000,0.012
1218,EASYKNIT INT'L,HKD,0,3.79
1219,TENWOW INT'L,HKD,0,
1220,ZHIDAO INT'L,HKD,0,
1221,SINO HOTELS,HKD,8000,2.89
1222,WANG ON GROUP,HKD,1060000,0.083
1223,SYMPHONY HOLD,HKD,1220000,0.94
1224,C C LAND,HKD,111000,1.78
1225,LERADO FIN,HKD,0,
1226,CH INV FIN GP,HKD,111200,0.046
1227,NATIONAL INV,HKD,11458000,0.177
1228,SUPERB SUMMIT,HKD,0,
1229,NAN NAN RES,HKD,0,0.2
1230,YASHILI INT'L,HKD,0,0.7
1231,NEWTON RES,HKD,42000,0.93
1232,GW TIANDI,HKD,28000,0.64
1233,TIMES CHINA,HKD,13749070,16.4
1234,CHINA LILANG,HKD,784000,6.34
1235,TRAVEL EXPERT,HKD,0,0.3
1237,CH ENV TECH&amp;BIO,HKD,0,0.129
1238,POWERLONG,HKD,10704000,5.49
1239,TEAMWAY INTL GP,HKD,40000,0.066
1240,CNQC INT'L,HKD,422500,1.12
1241,SHUANGHUA H,HKD,30000,0.2
1243,WANG ON PPT,HKD,240000,0.77
1245,NIRAKU,HKD,222000,0.43
1246,BOILLHEALTHCARE,HKD,200000,0.06
1247,MIKO INTL,HKD,488000,0.052
1249,TONLY ELEC,HKD,37600,6.0
1250,BE CLEAN ENERGY,HKD,28600000,0.063
1251,SPT ENERGY,HKD,6560000,0.73
1252,CHINA TIANRUI,HKD,851000,7.89
1253,GREENLAND BROAD,HKD,32000,0.41
1255,S. CULTURE,HKD,72000,3.54
1257,CEB GREENTECH,HKD,2605021,4.27
1258,CHINFMINING,HKD,48000,1.82
1259,PROSPER FUTURE,HKD,253000,0.139
1260,WONDERFUL SKY,HKD,232000,0.74
1262,LABIXIAOXIN,HKD,121000,0.295
1263,PC PARTNER,HKD,674000,2.24
1265,TIANJINJINRAN,HKD,240000,0.68
1266,XIWANG STEEL,HKD,4894000,0.5
1268,MEIDONG AUTO,HKD,1334000,10.5
1269,FIRST CAP GP,HKD,112220000,0.28
1270,LANGHAM-SS,HKD,376000,2.35
1271,GRAND MING,HKD,71000,4.8
1272,DATANG ENVIRO,HKD,2000,1.5
1273,HK FINANCE GP,HKD,0,0.455
1275,NEW CENT REIT,HKD,0,1.6
1277,KINETIC M&amp;E,HKD,1116000,0.375
1278,CHINANEWTOWN,HKD,547500,0.15
1280,HUIYIN SMARTCOM,HKD,20630000,0.164
1281,LT SMART ENERGY,HKD,1186000,0.305
1282,GLORY SUN FIN,HKD,41576000,0.29
1283,ACCEL GROUP,HKD,1360000,0.52
1285,JIASHILI GP,HKD,344000,1.6
1286,IMPRO PRECISION,HKD,2744000,3.38
1288,ABC,HKD,119668296,3.47
1289,SUNLIT SCI,HKD,0,1.37
1290,CHINA HUIRONG,HKD,264000,1.19
1292,CMA LOGISTICS,HKD,178000,2.15
1293,GRAND BAOXIN,HKD,1974000,1.5
1296,GUODIAN TECH,HKD,328000,0.255
1297,SINOSOFT TECH,HKD,521000,1.61
1298,YUNNAN ENERGY,HKD,0,2.97
1299,AIA,HKD,28101537,84.7
1300,TRIGIANT,HKD,1948000,1.57
1301,D&amp;G TECH,HKD,780000,1.4
1302,LIFETECH SCI,HKD,6702000,1.51
1303,HUILI RES,HKD,0,0.335
1305,WAI CHI HOLD,HKD,1000,0.74
1308,SITC,HKD,1625000,9.6
1310,HKBN,HKD,836000,13.1
1312,TONGFANG KONTA,HKD,720000,0.163
1313,CHINARES CEMENT,HKD,15910987,10.26
1314,TSUI WAH HLDG,HKD,70000,0.43
1315,VISION FAME,HKD,0,
1316,NEXTEER,HKD,3504000,7.06
1317,MAPLELEAF EDU,HKD,13048000,3.15
1318,GREENS HOLDINGS,HKD,0,
1319,OIWAHPAWN,HKD,96000,0.3
1321,CHINA NEWCITY,HKD,2000,0.89
1322,CW GROUP HOLD,HKD,0,
1323,NEWTREE GROUP,HKD,25056000,0.53
1326,TRANSMIT ENT,HKD,480000,0.135
1327,LUXXU GROUP,HKD,88000,0.028
1328,GOLDSTREAM INV,HKD,0,0.116
1329,CAPITAL GRAND,HKD,0,1.29
1330,DYNAGREEN ENV,HKD,866000,3.35
1332,CHINA TOUYUN,HKD,126250,0.225
1333,CHINA ZHONGWANG,HKD,7648400,3.16
1335,SHEEN TAI,HKD,0,0.12
1336,NCI,HKD,13252812,35.6
1337,RAZER,HKD,35257500,1.38
1338,BAWANG GROUP,HKD,230000,0.101
1339,PICC GROUP,HKD,39307568,3.33
1340,HUISHENG INTL,HKD,152000,0.113
1341,HAO TIAN INTL,HKD,16000,0.3
1345,PIONEER PHARM,HKD,231000,0.63
1346,LEVER STYLE,HKD,264000,0.68
1347,HUA HONG SEMI,HKD,13943000,18.44
1348,QUALI-SMART,HKD,3238000,0.345
1349,FUDANZHANGJIANG,HKD,358000,4.48
1353,NUOQI,HKD,0,
1355,LEGEND STRAT,HKD,0,0.475
1357,MEITU,HKD,15297000,1.62
1358,PW MEDTECH,HKD,281000,1.44
1359,CHINA CINDA,HKD,51945500,1.81
1360,NOVA GROUP,HKD,370000,1.57
1361,361 DEGREES,HKD,400000,1.43
1362,SIS MOBILE,HKD,0,1.09
1363,CTEG,HKD,0,
1365,RUNDONG AUTO,HKD,51000,0.51
1366,JIANGNAN GP,HKD,2436000,0.36
1367,SFUND INTL HLDG,HKD,12000,1.67
1368,XTEP INT'L,HKD,2454000,4.13
1369,WUZHOU INT'L,HKD,0,
1370,AOWEI HOLDING,HKD,35000,1.58
1371,CHINA LOTSYN,HKD,1160000,0.201
1372,BISU TECH,HKD,35000,2.91
1373,IH RETAIL,HKD,972000,1.86
1375,CC SECURITIES,HKD,6270000,1.88
1378,CHINAHONGQIAO,HKD,6980200,4.83
1380,CHI KINGSTONE,HKD,1022400,0.071
1381,CANVEST ENV,HKD,1022000,3.59
1382,PACIFICTEXTILES,HKD,791000,5.41
1383,SUNCITY GROUP,HKD,4940000,1.67
1385,SHANGHAI FUDAN,HKD,812000,7.07
1386,VESTATE GROUP,HKD,3792000,0.82
1387,CHINA DILI,HKD,175200,2.44
1388,EMBRY HOLDINGS,HKD,24000,1.47
1389,MAJOR HLDGS,HKD,0,0.064
1393,HIDILI INDUSTRY,HKD,38000,0.305
1395,ELL ENV,HKD,0,0.136
1396,HYDOO INTL,HKD,80000,0.46
1397,BAGUIO GREEN,HKD,0,0.41
1398,ICBC,HKD,141558831,6.05
1399,SCUD GROUP,HKD,2744000,0.325
1400,MOODY TECH HLDG,HKD,1000,0.094
1401,SPROCOMM INTEL,HKD,3080000,0.93
1402,I-CONTROL,HKD,1000000,0.38
1410,EDVANCE INTL,HKD,320000,0.67
1415,COWELL,HKD,3126000,1.89
1417,RIVERINE CHINA,HKD,0,1.97
1418,SINOMAX GROUP,HKD,20000,0.207
1419,HUMAN HEALTH,HKD,0,1.2
